Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,PAtt,PYds,PTD,Int,RushAtt,RushYds,RushTD,Rec,RecYds,RecTD,Solo,Int,Sk,College/Univ
3,65,ARI,Zach Allen,DE,22,2019,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,,,Boston Col.
3,66,PIT,Diontae Johnson,WR,23,2019,0,0,1,7,7,16,0,0,0,0,0,4,41,0,59,680,5,,,,Toledo
3,67,SFO,Jalen Hurd,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Baylor
3,68,NYJ,Jachai Polite,LB,21,,0,0,0,,,,,,,,,,,,,,,,,,Florida
3,69,JAX,Josh Oliver,TE,22,2019,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,15,0,,,,San Jose St.
3,70,LAR,Darrell Henderson,RB,22,2019,0,0,0,1,1,13,0,0,0,0,0,39,147,0,4,37,0,,,,Memphis
3,71,DEN,Dre'Mont Jones,DT,22,2019,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,8,1,3.5,Ohio St.
3,72,CIN,Germaine Pratt,LB,23,2019,0,0,1,5,5,16,0,0,0,0,0,0,0,0,0,0,0,47,,,North Carolina St.
3,73,CHI,David Montgomery,RB,22,2019,0,0,1,5,5,16,0,0,0,0,0,242,889,6,25,185,1,,,,Iowa St.
3,74,BUF,Devin Singletary,RB,22,2019,0,0,1,6,6,12,0,0,0,0,0,151,775,2,29,194,2,,,,Florida Atlantic
3,75,GNB,Jace Sternberger,TE,23,2019,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M
3,76,WAS,Terry McLaurin,WR,23,2019,0,0,1,7,7,14,0,0,0,0,0,0,0,0,58,919,7,,,,Ohio St.
3,77,NWE,Chase Winovich,DE,24,2019,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,12,,5.5,Michigan
3,78,MIA,Michael Deiter,G,23,2019,0,0,1,6,6,16,0,0,0,0,0,0,0,0,1,0,0,,,,Wisconsin
3,79,LAR,David Long,CB,21,2019,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,,,Michigan
3,80,CLE,Sione Takitaki,LB,24,2019,0,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,12,,,BYU
3,81,DET,Will Harris,S,23,2019,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,26,,1,Boston Col.
3,82,TEN,Nate Davis,G,22,2019,0,0,1,6,6,13,0,0,0,0,0,0,0,0,0,0,0,,,,Charlotte
3,83,PIT,Justin Layne,CB,21,2019,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan St.
3,84,KAN,Khalen Saunders,DT,23,2019,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,0,0,13,,1,West. Illinois
3,85,BAL,Jaylon Ferguson,DE,23,2019,0,0,1,6,6,14,0,0,0,0,0,0,0,0,0,0,0,20,,2.5,Louisiana Tech
3,86,HOU,Kahale Warring,TE,22,,0,0,0,,,,,,,,,,,,,,,,,,San Diego St.
3,87,NWE,Damien Harris,RB,22,2019,0,0,0,0,0,2,0,0,0,0,0,4,12,0,0,0,0,,,,Alabama
3,88,SEA,Cody Barton,LB,22,2019,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,5,,,Utah
3,89,IND,Bobby Okereke,LB,23,2019,0,0,1,4,4,16,0,0,0,0,0,0,0,0,0,0,0,43,,1,Stanford
3,90,DAL,Connor McGovern,G,21,,0,0,0,,,,,,,,,,,,,,,,,,Penn St.
3,91,LAC,Trey Pipkins,T,23,2019,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,,,,Sioux Falls
3,92,NYJ,Chuma Edoga,T,22,2019,0,0,1,3,3,8,0,0,0,0,0,0,0,0,0,0,0,,,,USC
3,93,BAL,Miles Boykin,WR,22,2019,0,0,1,3,3,16,0,0,0,0,0,0,0,0,13,198,3,,,,Notre Dame
3,94,TAM,Jamel Dean,CB,22,2019,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,16,2,,Auburn
3,95,NYG,Oshane Ximines,DE,22,2019,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,11,,4.5,Old Dominion
3,96,BUF,Dawson Knox,TE,22,2019,0,0,1,3,3,15,0,0,0,0,0,1,9,0,28,388,2,,,,Mississippi
3,97,LAR,Bobby Evans,T,22,2019,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma
3,98,JAX,Quincy Williams,S,23,2019,0,0,1,3,3,11,0,0,0,0,0,0,0,0,0,0,0,30,,,Murray St.
3,99,TAM,Mike Edwards,S,23,2019,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,33,,1,Kentucky
3,100,CAR,Will Grier,QB,24,2019,0,0,0,1,1,2,28,52,228,0,4,7,22,0,0,0,0,,,,West Virginia
3,101,NWE,Yodny Cajuste,T,23,,0,0,0,,,,,,,,,,,,,,,,,,West Virginia
3,102,MIN,Alexander Mattison,RB,21,2019,0,0,0,4,4,13,0,0,0,0,0,100,462,1,10,82,0,,,,Boise St.
4,103,ARI,Hakeem Butler,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,Iowa St.
4,104,CIN,Ryan Finley,QB,24,2019,0,0,0,1,1,3,41,87,474,2,2,10,77,0,0,0,0,,,,North Carolina St.
4,105,NOR,Chauncey Gardner-Johnson,S,21,2019,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,35,1,,Florida
4,106,OAK,Maxx Crosby,DE,22,2019,0,0,1,6,6,16,0,0,0,0,0,0,0,0,0,0,0,35,,10,East. Michigan
4,107,TAM,Anthony Nelson,DE,22,2019,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,1,,,Iowa
4,108,NYG,Julian Love,CB,21,2019,0,0,0,2,2,15,0,0,0,0,0,0,0,0,0,0,0,28,1,,Notre Dame
4,109,IND,Khari Willis,S,23,2019,0,0,1,3,3,14,0,0,0,0,0,0,0,0,0,0,0,53,,,Michigan St.
4,110,SFO,Mitch Wishnowsky,P,27,2019,0,0,1,2,2,16,0,0,0,0,0,0,0,0,0,0,0,,,,Utah
4,111,ATL,Kendall Sheffield,CB,23,2019,0,0,1,4,4,16,0,0,0,0,0,0,0,0,0,0,0,30,,,Ohio St.
4,112,WAS,Bryce Love,RB,22,,0,0,0,,,,,,,,,,,,,,,,,,Stanford
4,113,BAL,Justice Hill,RB,21,2019,0,0,0,3,3,16,0,0,0,0,0,58,225,2,8,70,0,,,,Oklahoma St.
4,114,MIN,Dru Samia,G,22,2019,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma
4,115,CAR,Christian Miller,LB,23,2019,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,2,,2,Alabama
4,116,TEN,Amani Hooker,S,21,2019,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,8,,,Iowa
4,117,DET,Austin Bryant,DE,22,2019,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,,,Clemson
4,118,NWE,Hjalte Froholdt,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Arkansas
4,119,CLE,Sheldrick Redwine,S,22,2019,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,23,,,Miami (FL)
4,120,SEA,Gary Jennings,WR,22,2019,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,West Virginia
4,121,NYJ,Trevon Wesco,TE,23,2019,0,0,0,0,0,16,0,0,0,0,0,1,2,0,2,47,0,,,,West Virginia
4,122,PIT,Benny Snell,RB,21,2019,0,0,0,3,3,13,0,0,0,0,0,108,426,2,3,23,0,,,,Kentucky
4,123,BAL,Ben Powers,G,22,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma
4,124,SEA,Phil Haynes,G,23,,0,0,0,,,,,,,,,,,,,,,,,,Wake Forest
4,125,CIN,Renell Wren,DT,23,2019,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,4,,,Arizona St.
4,126,CHI,Riley Ridley,WR,23,2019,0,0,0,1,1,5,0,0,0,0,0,0,0,0,6,69,0,,,,Georgia
4,127,BAL,Iman Marshall,CB,22,2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,USC
4,128,DAL,Tony Pollard,RB,22,2019,0,0,0,4,4,15,0,0,0,0,0,86,455,2,15,107,1,,,,Memphis
4,129,OAK,Isaiah Johnson,CB,23,2019,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Houston
4,130,LAC,Drue Tranquill,LB,24,2019,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,50,,,Notre Dame
4,131,WAS,Wes Martin,G,23,2019,0,0,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,,,,Indiana
4,132,SEA,Ugochukwu Amadi,S,22,2019,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,5,,,Oregon
4,133,NWE,Jarrett Stidham,QB,23,2019,0,0,0,0,0,3,2,4,14,0,1,2,-2,0,0,0,0,,,,Auburn
4,134,LAR,Greg Gaines,DT,23,2019,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,6,,0.5,Washington
4,135,ATL,John Cominsky,DE,23,2019,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,3,,0.5,Charleston (WV)
4,136,CIN,Michael Jordan,G,21,2019,0,0,1,4,4,13,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.
4,137,OAK,Foster Moreau,TE,22,2019,0,0,0,1,1,13,0,0,0,0,0,0,0,0,21,174,5,,,,LSU
4,138,PHI,Shareef Miller,DE,22,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.
5,139,ARI,Deionte Thompson,S,22,2019,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,14,,,Alabama
5,140,JAX,Ryquell Armstead,RB,22,2019,0,0,0,2,2,16,0,0,0,0,0,35,108,0,14,144,2,,,,Temple
5,141,PIT,Zach Gentry,TE,22,2019,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,4,0,,,,Michigan
5,142,SEA,Ben Burr-Kirven,LB,21,2019,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,,,,Washington
5,143,NYG,Ryan Connelly,LB,23,2019,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,10,2,1,Wisconsin
5,144,IND,Marvell Tell,S,23,2019,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,19,,,USC
5,145,TAM,Matt Gay,K,25,2019,0,0,1,3,3,16,0,0,0,0,0,0,0,0,0,0,0,,,,Utah
5,146,DET,Amani Oruwariye,CB,23,2019,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,17,2,,Penn St.
5,147,BUF,Vosean Joseph,LB,21,,0,0,0,,,,,,,,,,,,,,,,,,Florida
5,148,SFO,Dre Greenlaw,LB,22,2019,0,0,1,7,7,16,0,0,0,0,0,0,0,0,0,0,0,62,1,1,Arkansas
5,149,OAK,Hunter Renfrow,WR,23,2019,0,0,0,4,4,13,0,0,0,0,0,0,0,0,49,605,4,,,,Clemson
5,150,GNB,Kingsley Keke,DT,22,2019,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,3,,,Texas A&M
5,151,MIA,Andrew Van Ginkel,LB,24,2019,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,9,,1,Wisconsin
5,152,ATL,Qadree Ollison,RB,22,2019,0,0,0,0,0,8,0,0,0,0,0,22,50,4,1,7,0,,,,Pittsburgh
5,153,WAS,Ross Pierschbacher,G,24,2019,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Alabama
5,154,CAR,Jordan Scarlett,RB,23,2019,0,0,0,0,0,9,0,0,0,0,0,4,9,0,0,0,0,,,,Florida
5,155,CLE,Mack Wilson,LB,21,2019,0,0,1,7,7,16,0,0,0,0,0,0,0,0,0,0,0,56,1,1,Alabama
5,156,DEN,Justin Hollins,LB,23,2019,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,12,,1,Oregon
5,157,NYJ,Blake Cashman,LB,23,2019,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,27,,0.5,Minnesota
5,158,DAL,Michael Jackson,CB,22,2019,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,,Miami (FL)
5,159,NWE,Byron Cowart,DT,23,2019,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,1,,,Maryland
5,160,BAL,Daylon Mack,DT,22,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M
5,161,HOU,Charles Omenihu,DE,22,2019,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,8,,3,Texas
5,162,MIN,Cameron Smith,LB,22,2019,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,,,USC
5,163,NWE,Jake Bailey,P,22,2019,0,0,1,2,2,16,0,0,0,0,0,0,0,0,0,0,0,,,,Stanford
5,164,IND,E.J. Speed,LB,24,2019,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,3,,,Tarleton St.
5,165,DAL,Joe Jackson,DE,22,2019,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,,,Miami (FL)
5,166,LAC,Easton Stick,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,North Dakota St.
5,167,PHI,Clayton Thorson,QB,23,,0,0,0,,,,,,,,,,,,,,,,,,Northwestern
5,168,TEN,D'Andre Walker,LB,22,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
5,169,LAR,David Edwards,T,22,2019,0,0,1,6,6,16,0,0,0,0,0,0,0,0,0,0,0,,,,Wisconsin
5,170,CLE,Austin Seibert,K,22,2019,0,0,1,3,3,16,0,0,0,0,0,0,0,0,0,0,0,,,,Oklahoma
5,171,NYG,Darius Slayton,WR,22,2019,0,0,1,6,6,14,0,0,0,0,0,0,0,0,48,740,8,,,,Auburn
5,172,ATL,Jordan Miller,CB,22,2019,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,3,,,Washington
5,173,WAS,Cole Holcomb,LB,23,2019,0,0,1,6,6,16,0,0,0,0,0,0,0,0,0,0,0,70,,1,North Carolina
6,174,ARI,KeeSean Johnson,WR,22,2019,0,0,0,2,2,10,0,0,0,0,0,1,3,0,21,187,1,,,,Fresno St.
6,175,PIT,Sutton Smith,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Northern Illinois
6,176,SFO,Kaden Smith,TE,22,2019,0,0,0,2,,9,0,0,0,0,0,0,0,0,31,268,3,,,,Stanford
6,177,NOR,Saquan Hampton,S,23,2019,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,,,Rutgers
6,178,JAX,Gardner Minshew,QB,23,2019,0,0,1,10,10,14,285,470,3271,21,6,67,344,0,0,0,0,,,,Washington St.
6,179,ARI,Lamont Gaillard,C,23,,0,0,0,,,,,,,,,,,,,,,,,,Georgia
6,180,NYG,Corey Ballentine,CB,23,2019,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,20,,,Washburn
6,181,BUF,Jaquan Johnson,CB,23,2019,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,3,,,Miami (FL)
6,182,CIN,Trayveon Williams,RB,21,2019,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,,,,Texas A&M
6,183,SFO,Justin Skule,T,22,2019,0,0,0,5,5,15,0,0,0,0,0,0,0,0,0,0,0,,,,Vanderbilt
6,184,DET,Travis Fulgham,WR,23,2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Old Dominion
6,185,GNB,Ka'dar Hollman,CB,24,2019,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,Toledo
6,186,DET,Ty Johnson,RB,21,2019,0,0,0,2,2,16,0,0,0,0,0,63,273,0,24,109,0,,,,Maryland
6,187,DEN,Juwann Winfree,WR,23,2019,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,Colorado
6,188,TEN,David Long,LB,20,2019,0,0,0,1,1,14,0,0,0,0,0,0,0,0,0,0,0,8,,,West Virginia
6,189,CLE,Drew Forbes,T,22,2019,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,SE Missouri St.
6,190,MIN,Armon Watts,DT,23,2019,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,7,,1.5,Arkansas
6,191,MIN,Marcus Epps,S,23,2019,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,,,Wyoming
6,192,PIT,Isaiah Buggs,DT,23,2019,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,2,,,Alabama
6,193,MIN,Oli Udoh,T,22,,0,0,0,,,,,,,,,,,,,,,,,,Elon
6,194,GNB,Dexter Williams,RB,22,2019,0,0,0,0,0,4,0,0,0,0,0,5,11,0,0,0,0,,,,Notre Dame
6,195,HOU,Xavier Crawford,CB,23,2019,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,Central Michigan
6,196,NYJ,Blessuan Austin,CB,23,2019,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,19,,,Rutgers
6,197,BAL,Trace McSorley,QB,24,2019,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,,,,Penn St.
6,198,SFO,Tim Harris,CB,24,,0,0,0,,,,,,,,,,,,,,,,,,Virginia
6,199,IND,Gerri Green,DE,23,,0,0,0,,,,,,,,,,,,,,,,,,Mississippi St.
6,200,LAC,Emeke Egbule,LB,22,2019,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,2,,,Houston
6,201,KAN,Rashad Fenton,CB,22,2019,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,9,1,,South Carolina
6,202,MIA,Isaiah Prince,T,22,2019,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.
6,203,ATL,Marcus Green,WR,23,,0,0,0,,,,,,,,,,,,,,,,,,La-Monroe
6,204,SEA,Travis Homer,RB,21,2019,0,0,0,1,1,16,0,0,0,0,0,18,114,0,11,56,0,,,,Miami (FL)
6,205,CHI,Duke Shelley,CB,22,2019,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,,,,Kansas St.
6,206,WAS,Kelvin Harmon,WR,22,2019,0,0,1,3,3,16,1,1,11,0,0,0,0,0,30,365,0,,,,North Carolina St.
6,207,PIT,Ulysees Gilbert,LB,22,2019,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,Akron
